trajectory_id,source_model,example_id,domain,success_binary,success_raw,num_steps,judge_name,eval_model_name,eval_litellm_model,candidate_label,coverage_score,factuality_score,temporal_order_score,specificity_score,procedural_usefulness_score,omission_severity,hallucination_severity,main_errors,is_best,is_tie,best_summary_label,judge_rationale,gold_reference_issues,rouge1_f1,rouge2_f1,rougeL_f1,bertscore_precision,bertscore_recall,bertscore_f1,gold_word_count,model_word_count
3aaa4e37-dc91-482e-99af-132a612d40f3,doubao-1-5-thinking-vision-pro-250428-100step,doubao-1-5-thinking-vision-pro-250428-100step__3aaa4e37-dc91-482e-99af-132a612d40f3,libreoffice_calc,True,1.0,13,claude_judge,claude_sonnet_4_6,anthropic/claude-sonnet-4-6,A,5,5,5,5,5,none,none,[],True,False,A,"Both summaries are accurate, well-ordered, and cover all key actions. Summary A is slightly more specific: it mentions the original format shown in the dropdown ('Excel 2007-365 (xlsx)'), specifies 'three times' for scrolling, and lists the specific default CSV settings (UTF-8, comma, quote delimiter). Summary B uses vaguer language like 'several times' and omits some of these details. Both are factually correct with no hallucinations. Summary A edges ahead on specificity and procedural usefulness.",[],0.5496688741721855,0.22666666666666666,0.4105960264900662,0.11327432841062546,0.36571845412254333,0.23766352236270905,107,190
3aaa4e37-dc91-482e-99af-132a612d40f3,doubao-1-5-thinking-vision-pro-250428-100step,doubao-1-5-thinking-vision-pro-250428-100step__3aaa4e37-dc91-482e-99af-132a612d40f3,libreoffice_calc,True,1.0,13,claude_judge,gpt_5_5,openai/gpt-5.5,B,5,5,5,4,5,none,none,"[{'error_type': 'loss_of_specificity', 'description': ""Summary B says 'scrolled through the available formats several times' rather than specifying three scrolls, and omits specific details like the original format being 'Excel 2007-365 (xlsx)' and the specific default settings (UTF-8, comma separator, quote delimiter)."", 'why_it_matters': 'These details help reconstruct the exact procedure and verify the settings, though the omission is minor since the key actions are still captured.', 'severity': 'minor'}]",False,False,A,"Both summaries are accurate, well-ordered, and cover all key actions. Summary A is slightly more specific: it mentions the original format shown in the dropdown ('Excel 2007-365 (xlsx)'), specifies 'three times' for scrolling, and lists the specific default CSV settings (UTF-8, comma, quote delimiter). Summary B uses vaguer language like 'several times' and omits some of these details. Both are factually correct with no hallucinations. Summary A edges ahead on specificity and procedural usefulness.",[],0.6515837104072398,0.273972602739726,0.47058823529411764,0.37369266152381897,0.5037346482276917,0.4388425946235657,107,111
3aaa4e37-dc91-482e-99af-132a612d40f3,UI-TARS-0717-100step,UI-TARS-0717-100step__3aaa4e37-dc91-482e-99af-132a612d40f3,libreoffice_calc,True,1.0,22,claude_judge,claude_sonnet_4_6,anthropic/claude-sonnet-4-6,A,5,5,5,5,5,none,none,[],True,False,A,"Both summaries are highly faithful, complete, and well-ordered. They both cover the failed Export attempt, the switch to Save As, the format selection, the filename editing struggles (drag attempts then Ctrl+A), the Save click, the Export Text File confirmation dialog with 'Save cell content as shown' checked, and the DONE termination. Summary A is slightly more specific in noting details like the initial format in the Save As dialog being 'Excel 2007-365 (.xlsx)' and structuring the steps more clearly with numbered points. Summary B is also excellent but slightly less specific on a couple of minor details. The difference is marginal.",[],0.6098191214470284,0.2857142857142857,0.40310077519379844,0.22955340147018433,0.37403663992881775,0.30193793773651123,152,223
3aaa4e37-dc91-482e-99af-132a612d40f3,UI-TARS-0717-100step,UI-TARS-0717-100step__3aaa4e37-dc91-482e-99af-132a612d40f3,libreoffice_calc,True,1.0,22,claude_judge,gpt_5_5,openai/gpt-5.5,B,5,5,5,4,5,none,none,"[{'error_type': 'loss_of_specificity', 'description': ""Summary B mentions the initial format was XHTML but doesn't mention the Save As dialog's initial format was 'Excel 2007-365 (.xlsx)', which is a minor detail loss."", 'why_it_matters': 'This is a minor detail that helps understand the context of the format change in the Save As dialog.', 'severity': 'minor'}]",False,False,A,"Both summaries are highly faithful, complete, and well-ordered. They both cover the failed Export attempt, the switch to Save As, the format selection, the filename editing struggles (drag attempts then Ctrl+A), the Save click, the Export Text File confirmation dialog with 'Save cell content as shown' checked, and the DONE termination. Summary A is slightly more specific in noting details like the initial format in the Save As dialog being 'Excel 2007-365 (.xlsx)' and structuring the steps more clearly with numbered points. Summary B is also excellent but slightly less specific on a couple of minor details. The difference is marginal.",[],0.7076923076923077,0.3715170278637771,0.5046153846153846,0.47258639335632324,0.49579209089279175,0.48500296473503113,152,167
3ce045a0-877b-42aa-8d2c-b4a863336ab8,doubao-1-5-thinking-vision-pro-250428-100step,doubao-1-5-thinking-vision-pro-250428-100step__3ce045a0-877b-42aa-8d2c-b4a863336ab8,os,False,0.0,4,claude_judge,claude_sonnet_4_6,anthropic/claude-sonnet-4-6,A,5,5,5,5,5,none,none,[],True,False,A,"Both summaries are accurate and cover all four steps faithfully. Summary A is slightly more detailed and specific—it explicitly mentions the intent to adjust display scale, clearly states the Displays option was clicked (not just 'tried'), and provides a clearer description of the failure. Summary B is also good but slightly less specific in its phrasing. The difference is minor, but A edges ahead on specificity and procedural usefulness.",[],0.5882352941176471,0.3973509933774834,0.49673202614379086,0.48114287853240967,0.5984619855880737,0.5399249792098999,53,97
3ce045a0-877b-42aa-8d2c-b4a863336ab8,doubao-1-5-thinking-vision-pro-250428-100step,doubao-1-5-thinking-vision-pro-250428-100step__3ce045a0-877b-42aa-8d2c-b4a863336ab8,os,False,0.0,4,claude_judge,gpt_5_5,openai/gpt-5.5,B,5,5,5,4,4,none,none,"[{'error_type': 'loss_of_specificity', 'description': ""Summary B says the agent 'tried to open' the Displays section, which is slightly ambiguous about whether the click actually happened. The trajectory shows the click was executed before the FAIL action."", 'why_it_matters': 'Minor loss of clarity about what actually occurred versus what was attempted.', 'severity': 'minor'}]",False,False,A,"Both summaries are accurate and cover all four steps faithfully. Summary A is slightly more detailed and specific—it explicitly mentions the intent to adjust display scale, clearly states the Displays option was clicked (not just 'tried'), and provides a clearer description of the failure. Summary B is also good but slightly less specific in its phrasing. The difference is minor, but A edges ahead on specificity and procedural usefulness.",[],0.6115702479338843,0.2857142857142857,0.42975206611570244,0.48360177874565125,0.5415541529655457,0.5132170915603638,53,64
3ce045a0-877b-42aa-8d2c-b4a863336ab8,UI-TARS-0717-100step,UI-TARS-0717-100step__3ce045a0-877b-42aa-8d2c-b4a863336ab8,os,False,0.0,7,claude_judge,gpt_5_5,openai/gpt-5.5,A,5,5,5,5,5,none,none,[],False,True,tie,"Both summaries accurately and completely describe the agent's trajectory: opening the system menu, selecting Settings, navigating to Displays, changing scale to 200%, clicking Apply, confirming with Keep Changes, and issuing DONE. Both preserve temporal order, include all key actions, and contain no factual errors or hallucinations. Summary A is more concise and notes the detail about initially being on the Power settings page. Summary B is more verbose with numbered steps and mentions GNOME explicitly. Both are equally faithful, complete, and procedurally useful.",[],0.6567164179104478,0.2878787878787879,0.5223880597014925,0.5080695748329163,0.5622997283935547,0.5358063578605652,59,71
3ce045a0-877b-42aa-8d2c-b4a863336ab8,UI-TARS-0717-100step,UI-TARS-0717-100step__3ce045a0-877b-42aa-8d2c-b4a863336ab8,os,False,0.0,7,claude_judge,claude_sonnet_4_6,anthropic/claude-sonnet-4-6,B,5,5,5,5,5,none,none,[],False,True,tie,"Both summaries accurately and completely describe the agent's trajectory: opening the system menu, selecting Settings, navigating to Displays, changing scale to 200%, clicking Apply, confirming with Keep Changes, and issuing DONE. Both preserve temporal order, include all key actions, and contain no factual errors or hallucinations. Summary A is more concise and notes the detail about initially being on the Power settings page. Summary B is more verbose with numbered steps and mentions GNOME explicitly. Both are equally faithful, complete, and procedurally useful.",[],0.5022831050228311,0.25806451612903225,0.35616438356164387,0.22826963663101196,0.49902158975601196,0.36123207211494446,59,157
4188d3a4-077d-46b7-9c86-23e1a036f6c1,doubao-1-5-thinking-vision-pro-250428-100step,doubao-1-5-thinking-vision-pro-250428-100step__4188d3a4-077d-46b7-9c86-23e1a036f6c1,libreoffice_calc,True,1.0,5,claude_judge,claude_sonnet_4_6,anthropic/claude-sonnet-4-6,A,5,5,5,5,5,none,none,[],True,False,A,"Both summaries are factually accurate, cover all key actions, and preserve temporal order. Summary A provides slightly more detail—explaining why C2 was chosen (immediately right and below A1:B1), explicitly mentioning the top menu bar click, and describing the effect of the freeze operation more thoroughly. Summary B is concise and correct but slightly less specific about the reasoning and menu navigation steps. Both are faithful to the trajectory with no hallucinations or omissions. Summary A edges ahead on specificity and procedural usefulness.",[],0.36871508379888274,0.22598870056497172,0.29050279329608936,0.19525672495365143,0.5058640241622925,0.34706640243530273,42,134
4188d3a4-077d-46b7-9c86-23e1a036f6c1,doubao-1-5-thinking-vision-pro-250428-100step,doubao-1-5-thinking-vision-pro-250428-100step__4188d3a4-077d-46b7-9c86-23e1a036f6c1,libreoffice_calc,True,1.0,5,claude_judge,gpt_5_5,openai/gpt-5.5,B,5,5,5,4,4,none,none,[],False,False,A,"Both summaries are factually accurate, cover all key actions, and preserve temporal order. Summary A provides slightly more detail—explaining why C2 was chosen (immediately right and below A1:B1), explicitly mentioning the top menu bar click, and describing the effect of the freeze operation more thoroughly. Summary B is concise and correct but slightly less specific about the reasoning and menu navigation steps. Both are faithful to the trajectory with no hallucinations or omissions. Summary A edges ahead on specificity and procedural usefulness.",[],0.5961538461538461,0.2352941176470588,0.4807692307692307,0.43157097697257996,0.5376231670379639,0.4849189221858978,42,61
4172ea6e-6b77-4edb-a9cc-c0014bd1603b,UI-TARS-0717-100step,UI-TARS-0717-100step__4172ea6e-6b77-4edb-a9cc-c0014bd1603b,libreoffice_calc,False,0.0,100,claude_judge,gpt_5_5,openai/gpt-5.5,A,5,5,5,4,4,minor,none,"[{'error_type': 'loss_of_specificity', 'description': 'Does not mention the approximate number of repeated loop iterations (~80+ steps) or the exact coordinates used repeatedly.', 'why_it_matters': 'This detail helps convey the severity and mechanical nature of the failure loop, though the summary does convey the repetitive nature.', 'severity': 'minor'}]",False,False,B,"Both summaries are faithful, accurate, and cover all the key events: header creation in C1, formula entry in C2, the repeated failed fill-handle drag attempts, the undo cycles, the re-entry of the formula midway, and the ultimate failure to complete the task. Summary B is slightly more specific and procedurally useful: it mentions the approximate number of loop iterations (80+), the exact coordinate pattern used in the repeated drags, the fact that the file was never saved, and provides a clearer structured breakdown. Summary A is also very good but slightly less detailed on the scale of the repetition and the specific coordinates. Both are factually accurate with no hallucinations.",[],0.5814696485623003,0.2508038585209003,0.35782747603833864,0.2563721835613251,0.4185468256473541,0.33729439973831177,123,184
4172ea6e-6b77-4edb-a9cc-c0014bd1603b,UI-TARS-0717-100step,UI-TARS-0717-100step__4172ea6e-6b77-4edb-a9cc-c0014bd1603b,libreoffice_calc,False,0.0,100,claude_judge,claude_sonnet_4_6,anthropic/claude-sonnet-4-6,B,5,5,5,5,5,none,none,[],True,False,B,"Both summaries are faithful, accurate, and cover all the key events: header creation in C1, formula entry in C2, the repeated failed fill-handle drag attempts, the undo cycles, the re-entry of the formula midway, and the ultimate failure to complete the task. Summary B is slightly more specific and procedurally useful: it mentions the approximate number of loop iterations (80+), the exact coordinate pattern used in the repeated drags, the fact that the file was never saved, and provides a clearer structured breakdown. Summary A is also very good but slightly less detailed on the scale of the repetition and the specific coordinates. Both are factually accurate with no hallucinations.",[],0.5098039215686274,0.2364532019704433,0.28431372549019607,0.10450594872236252,0.3871329128742218,0.24320286512374878,123,277
4172ea6e-6b77-4edb-a9cc-c0014bd1603b,doubao-1-5-thinking-vision-pro-250428-100step,doubao-1-5-thinking-vision-pro-250428-100step__4172ea6e-6b77-4edb-a9cc-c0014bd1603b,libreoffice_calc,False,0.0,100,claude_judge,claude_sonnet_4_6,anthropic/claude-sonnet-4-6,A,5,5,5,5,5,none,none,[],True,False,A,"Both summaries are factually accurate and preserve temporal order. Summary A is significantly more detailed: it specifies the clipboard paste method, the approximate number of repeated attempts (~45), explicitly notes the agent never tried alternative approaches, mentions the file was not saved, and clearly states the task was not completed with only C1 and C2 populated. Summary B captures the essential narrative but lacks these specifics and is somewhat vague about the outcome ('no visible confirmation' vs. clearly stating failure). Summary A is more procedurally useful and complete.",[],0.4517766497461929,0.19387755102040818,0.26903553299492383,0.07278314977884293,0.3967400789260864,0.23094531893730164,103,283
4172ea6e-6b77-4edb-a9cc-c0014bd1603b,doubao-1-5-thinking-vision-pro-250428-100step,doubao-1-5-thinking-vision-pro-250428-100step__4172ea6e-6b77-4edb-a9cc-c0014bd1603b,libreoffice_calc,False,0.0,100,claude_judge,gpt_5_5,openai/gpt-5.5,B,4,5,5,3,3,minor,none,"[{'error_type': 'loss_of_specificity', 'description': 'Summary B does not mention the approximate number of repeated attempts (~45+ times), does not mention that the agent never tried alternative approaches (like Edit > Fill Down), and does not mention that the file was not saved.', 'why_it_matters': ""These details help a reader understand the severity of the failure loop and the agent's lack of adaptation, which are important for procedural reconstruction and failure awareness."", 'severity': 'minor'}, {'error_type': 'loss_of_specificity', 'description': ""Summary B uses vague language like 'apparently struggling' and 'no visible confirmation' rather than clearly stating the fill operation never succeeded and the task was incomplete."", 'why_it_matters': 'The reference and trajectory clearly show the task was not completed. Being more definitive about the failure outcome is important for accuracy.', 'severity': 'minor'}]",False,False,A,"Both summaries are factually accurate and preserve temporal order. Summary A is significantly more detailed: it specifies the clipboard paste method, the approximate number of repeated attempts (~45), explicitly notes the agent never tried alternative approaches, mentions the file was not saved, and clearly states the task was not completed with only C1 and C2 populated. Summary B captures the essential narrative but lacks these specifics and is somewhat vague about the outcome ('no visible confirmation' vs. clearly stating failure). Summary A is more procedurally useful and complete.",[],0.5738396624472574,0.23829787234042552,0.36286919831223624,0.2884097993373871,0.45301833748817444,0.370465487241745,103,128
4188d3a4-077d-46b7-9c86-23e1a036f6c1,UI-TARS-0717-100step,UI-TARS-0717-100step__4188d3a4-077d-46b7-9c86-23e1a036f6c1,libreoffice_calc,True,1.0,5,claude_judge,gpt_5_5,openai/gpt-5.5,A,5,5,5,4,5,none,none,"[{'error_type': 'loss_of_specificity', 'description': 'Does not explicitly mention what was in the Freeze Cells submenu (Freeze First Column and Freeze First Row), though it alludes to it.', 'why_it_matters': 'Minor detail that helps understand why the agent realized the mistake.', 'severity': 'minor'}]",False,False,B,"Both summaries are accurate, faithful to the trajectory, and preserve temporal order. Summary B is slightly more detailed and specific — it explicitly names the submenu options (Freeze First Column, Freeze First Row), clearly explains the reasoning behind selecting C2, and uses a numbered step format that enhances procedural usefulness. Summary A covers the same events but with slightly less specificity. Both are excellent, but B edges ahead on specificity and procedural clarity.",[],0.5185185185185185,0.175,0.345679012345679,0.3183366060256958,0.43368446826934814,0.376401424407959,62,98
4188d3a4-077d-46b7-9c86-23e1a036f6c1,UI-TARS-0717-100step,UI-TARS-0717-100step__4188d3a4-077d-46b7-9c86-23e1a036f6c1,libreoffice_calc,True,1.0,5,claude_judge,claude_sonnet_4_6,anthropic/claude-sonnet-4-6,B,5,5,5,5,5,none,none,[],True,False,B,"Both summaries are accurate, faithful to the trajectory, and preserve temporal order. Summary B is slightly more detailed and specific — it explicitly names the submenu options (Freeze First Column, Freeze First Row), clearly explains the reasoning behind selecting C2, and uses a numbered step format that enhances procedural usefulness. Summary A covers the same events but with slightly less specificity. Both are excellent, but B edges ahead on specificity and procedural clarity.",[],0.3859649122807018,0.17699115044247787,0.2631578947368421,0.09646311402320862,0.40116411447525024,0.24557046592235565,62,163
42e0a640-4f19-4b28-973d-729602b5a4a7,doubao-1-5-thinking-vision-pro-250428-100step,doubao-1-5-thinking-vision-pro-250428-100step__42e0a640-4f19-4b28-973d-729602b5a4a7,libreoffice_calc,True,1.0,17,claude_judge,claude_sonnet_4_6,anthropic/claude-sonnet-4-6,A,5,5,5,5,5,none,none,[],True,False,A,"Summary A is more faithful, specific, and procedurally useful. It accurately describes every step in the correct order, including the method of data entry (pasting), the drag-to-select operations on Sheet1, and the specific cells and formulas used. It does not introduce any misleading framing or hedging. Summary B, while covering the main actions in the correct order, introduces unnecessary hedging language ('assumed', 'believed') that implies uncertainty not present in the trajectory, and omits some procedural details like the paste method and drag-select operations.",[],0.54434250764526,0.25846153846153846,0.3914373088685015,0.14685606956481934,0.4279060363769531,0.2847696840763092,101,206
42e0a640-4f19-4b28-973d-729602b5a4a7,doubao-1-5-thinking-vision-pro-250428-100step,doubao-1-5-thinking-vision-pro-250428-100step__42e0a640-4f19-4b28-973d-729602b5a4a7,libreoffice_calc,True,1.0,17,claude_judge,gpt_5_5,openai/gpt-5.5,B,4,4,5,3,3,minor,minor,"[{'error_type': 'misleading_framing', 'description': ""The summary uses hedging language like 'assumed it was Sheet2' and 'it believed was A2:A20', implying uncertainty or potential error where the trajectory shows no such ambiguity. The agent directly created Sheet2 and worked with specific cell ranges without any indication of uncertainty."", 'why_it_matters': 'This framing suggests the agent may have been wrong or uncertain, which is not supported by the trajectory evidence. It could mislead a reader into thinking the task was not completed correctly.', 'severity': 'minor'}, {'error_type': 'loss_of_specificity', 'description': 'The summary omits details about how the agent entered data (using clipboard paste via Ctrl+V), the specific click coordinates for cells, and the drag-to-select operations on Sheet1.', 'why_it_matters': 'These details help reconstruct the exact procedure the agent followed, including the method of text/formula entry (paste rather than typing).', 'severity': 'minor'}]",False,False,A,"Summary A is more faithful, specific, and procedurally useful. It accurately describes every step in the correct order, including the method of data entry (pasting), the drag-to-select operations on Sheet1, and the specific cells and formulas used. It does not introduce any misleading framing or hedging. Summary B, while covering the main actions in the correct order, introduces unnecessary hedging language ('assumed', 'believed') that implies uncertainty not present in the trajectory, and omits some procedural details like the paste method and drag-select operations.",[],0.7047619047619048,0.42307692307692313,0.5904761904761905,0.5897402763366699,0.5849387645721436,0.5880089998245239,101,88
42e0a640-4f19-4b28-973d-729602b5a4a7,UI-TARS-0717-100step,UI-TARS-0717-100step__42e0a640-4f19-4b28-973d-729602b5a4a7,libreoffice_calc,True,1.0,30,claude_judge,claude_sonnet_4_6,anthropic/claude-sonnet-4-6,A,5,5,5,5,5,none,none,[],True,False,A,"Both summaries are accurate and capture the key events: creating Sheet2, adding headers, computing sums in Sheet1, the failed copy-paste attempts due to #REF! errors, the correction using cross-sheet formulas, saving, and DONE. Summary A is more detailed and specific, explicitly mentioning cell references (A21, B21, A2, B2, A1, B1), the exact formulas used, and clearly distinguishing between the two failed paste attempts before the agent switched to cross-sheet formulas. Summary B is more concise but loses some specificity around cell references and doesn't clearly distinguish the two separate failed paste attempts. Both are factually accurate with correct temporal ordering.",[],0.5491071428571428,0.2825112107623319,0.3571428571428571,0.21384446322917938,0.45099925994873047,0.33084672689437866,148,266
42e0a640-4f19-4b28-973d-729602b5a4a7,UI-TARS-0717-100step,UI-TARS-0717-100step__42e0a640-4f19-4b28-973d-729602b5a4a7,libreoffice_calc,True,1.0,30,claude_judge,gpt_5_5,openai/gpt-5.5,B,4,5,5,4,4,minor,none,"[{'error_type': 'loss_of_specificity', 'description': 'Summary B does not mention the specific cells where the intermediate SUM formulas were placed in Sheet1 (A21 and B21), nor does it mention the specific cells in Sheet2 where headers and values were placed (A1, B1, A2, B2) as explicitly.', 'why_it_matters': 'These cell references are important for procedural reconstruction and understanding the exact workflow.', 'severity': 'minor'}, {'error_type': 'omission', 'description': 'Summary B does not clearly describe the two separate failed paste attempts - the first paste and then the second attempt after re-copying and re-pasting, which also failed.', 'why_it_matters': 'The trajectory shows two distinct failed paste attempts (steps 15 and 22), and capturing both helps understand why the agent ultimately switched strategies.', 'severity': 'minor'}]",False,False,A,"Both summaries are accurate and capture the key events: creating Sheet2, adding headers, computing sums in Sheet1, the failed copy-paste attempts due to #REF! errors, the correction using cross-sheet formulas, saving, and DONE. Summary A is more detailed and specific, explicitly mentioning cell references (A21, B21, A2, B2, A1, B1), the exact formulas used, and clearly distinguishing between the two failed paste attempts before the agent switched to cross-sheet formulas. Summary B is more concise but loses some specificity around cell references and doesn't clearly distinguish the two separate failed paste attempts. Both are factually accurate with correct temporal ordering.",[],0.671280276816609,0.3066202090592335,0.4982698961937716,0.5280669927597046,0.52582186460495,0.5277126431465149,148,114
47543840-672a-467d-80df-8f7c3b9788c9,doubao-1-5-thinking-vision-pro-250428-100step,doubao-1-5-thinking-vision-pro-250428-100step__47543840-672a-467d-80df-8f7c3b9788c9,chrome,True,1.0,26,claude_judge,gpt_5_5,openai/gpt-5.5,A,4,4,5,4,4,minor,none,"[{'error_type': 'loss_of_specificity', 'description': ""Does not mention that the agent clicked 'Wait' three times on the browser's unresponsive dialog."", 'why_it_matters': ""The reference and trajectory clearly show three separate 'Wait' clicks (steps 19, 22, 25), which is a notable detail about the repeated failures."", 'severity': 'minor'}, {'error_type': 'loss_of_specificity', 'description': ""Says 'appears to have initially selected or clicked the wrong option, mentioning Mileage (High to Low)' rather than clearly stating it accidentally selected Mileage (High to Low) and had to re-open the dropdown."", 'why_it_matters': 'The trajectory at step 16 explicitly states the agent mistakenly selected Mileage (High to Low) and needed to re-open the dropdown. The hedging language slightly obscures what actually happened.', 'severity': 'minor'}]",False,False,B,"Both summaries are quite good and faithful to the trajectory. Summary B provides more detailed and structured coverage of the entire procedure, including specifics like the initial date shown (07/20/2025), the 'Recommended' default sort, and a clearer description of the repeated failures and unresponsive page issues. Summary A is also accurate but is slightly less specific in places (hedging about the Mileage selection, less detail about the Wait clicks). Both miss explicitly calling out the accidental Mileage selection, though A at least mentions it in passing. Overall, B's greater specificity and clearer structure give it a slight edge.",[],0.5623188405797102,0.29154518950437314,0.4231884057971015,0.3292660415172577,0.4236309230327606,0.377045601606369,153,182
47543840-672a-467d-80df-8f7c3b9788c9,doubao-1-5-thinking-vision-pro-250428-100step,doubao-1-5-thinking-vision-pro-250428-100step__47543840-672a-467d-80df-8f7c3b9788c9,chrome,True,1.0,26,claude_judge,claude_sonnet_4_6,anthropic/claude-sonnet-4-6,B,5,4,5,5,5,minor,none,"[{'error_type': 'omission', 'description': ""Does not explicitly mention the accidental selection of 'Mileage (High to Low)' that occurred during the sorting attempts."", 'why_it_matters': ""Step 16 clearly shows the agent recognized it had mistakenly selected 'Mileage (High to Low)' and needed to re-open the dropdown. This is a notable error in the agent's procedure."", 'severity': 'minor'}]",True,False,B,"Both summaries are quite good and faithful to the trajectory. Summary B provides more detailed and structured coverage of the entire procedure, including specifics like the initial date shown (07/20/2025), the 'Recommended' default sort, and a clearer description of the repeated failures and unresponsive page issues. Summary A is also accurate but is slightly less specific in places (hedging about the Mileage selection, less detail about the Wait clicks). Both miss explicitly calling out the accidental Mileage selection, though A at least mentions it in passing. Overall, B's greater specificity and clearer structure give it a slight edge.",[],0.5829145728643216,0.2676767676767676,0.3969849246231156,0.2696448266506195,0.3992401957511902,0.33473116159439087,153,233
47543840-672a-467d-80df-8f7c3b9788c9,UI-TARS-0717-100step,UI-TARS-0717-100step__47543840-672a-467d-80df-8f7c3b9788c9,chrome,True,1.0,15,claude_judge,gpt_5_5,openai/gpt-5.5,A,5,5,5,5,5,none,none,[],False,True,tie,"Both summaries are highly faithful, complete, and procedurally useful. They both cover: closing the login popup, entering and selecting the pickup location, opening the date picker, selecting August 10 and 11, clicking 'Select My Car', waiting for results, opening the sort dropdown, selecting 'Number of Seats (High to Low)' with a retry click, scrolling down twice to review results showing 7-seat SUVs, and issuing DONE. Both preserve temporal order and include task-relevant specifics like the BOS airport suggestion, the original date shown (07/21/2025 in B), the sort option name, and the Standard Elite SUV with 7 seats. Summary B includes slightly more detail (e.g., mentioning the orange X close button, the original date displayed, and the paste method), while Summary A is slightly more concise but equally accurate. These differences are stylistic rather than substantive. Neither summary contains hallucinations or meaningful omissions. The quality is essentially equivalent.",[],0.5735294117647058,0.2444444444444444,0.4411764705882353,0.3134973347187042,0.46835193037986755,0.3907938301563263,123,148
47543840-672a-467d-80df-8f7c3b9788c9,UI-TARS-0717-100step,UI-TARS-0717-100step__47543840-672a-467d-80df-8f7c3b9788c9,chrome,True,1.0,15,claude_judge,claude_sonnet_4_6,anthropic/claude-sonnet-4-6,B,5,5,5,5,5,none,none,[],False,True,tie,"Both summaries are highly faithful, complete, and procedurally useful. They both cover: closing the login popup, entering and selecting the pickup location, opening the date picker, selecting August 10 and 11, clicking 'Select My Car', waiting for results, opening the sort dropdown, selecting 'Number of Seats (High to Low)' with a retry click, scrolling down twice to review results showing 7-seat SUVs, and issuing DONE. Both preserve temporal order and include task-relevant specifics like the BOS airport suggestion, the original date shown (07/21/2025 in B), the sort option name, and the Standard Elite SUV with 7 seats. Summary B includes slightly more detail (e.g., mentioning the orange X close button, the original date displayed, and the paste method), while Summary A is slightly more concise but equally accurate. These differences are stylistic rather than substantive. Neither summary contains hallucinations or meaningful omissions. The quality is essentially equivalent.",[],0.5947521865889213,0.3167155425219942,0.46647230320699706,0.23644760251045227,0.44640544056892395,0.3404156565666199,123,213
47f7c0ce-a5fb-4100-a5e6-65cd0e7429e5,doubao-1-5-thinking-vision-pro-250428-100step,doubao-1-5-thinking-vision-pro-250428-100step__47f7c0ce-a5fb-4100-a5e6-65cd0e7429e5,multi_apps,False,0.0,15,claude_judge,gpt_5_5,openai/gpt-5.5,A,4,5,5,4,4,minor,none,"[{'error_type': 'loss_of_specificity', 'description': ""The summary mentions the agent 'repeated switching back to Impress and clicking the second slide / Insert Image area a few times' but does not detail that this repetitive loop also occurred when navigating to the Pictures folder in the file dialog."", 'why_it_matters': 'The repetitive behavior extended beyond just selecting the slide and clicking Insert Image — it also affected the file dialog navigation steps. This is a notable part of the trajectory.', 'severity': 'minor'}]",False,False,B,"Both summaries are factually accurate and preserve temporal order. Summary B is more detailed and comprehensive: it explicitly notes the repetitive loops at each stage (slide selection, Insert Image button, and Pictures folder navigation), references specific step numbers, and provides a clearer structured breakdown of the entire procedure. Summary A is good but slightly less specific about the extent of the repetitive behavior (omitting the repeated attempts in the file dialog navigation). Both correctly identify the snapshot filename and the final outcome. Summary B's greater coverage and specificity make it the better summary.",[],0.7445887445887446,0.47161572052401746,0.5887445887445887,0.5338872075080872,0.6356667280197144,0.5849852561950684,99,118
47f7c0ce-a5fb-4100-a5e6-65cd0e7429e5,doubao-1-5-thinking-vision-pro-250428-100step,doubao-1-5-thinking-vision-pro-250428-100step__47f7c0ce-a5fb-4100-a5e6-65cd0e7429e5,multi_apps,False,0.0,15,claude_judge,claude_sonnet_4_6,anthropic/claude-sonnet-4-6,B,5,5,5,5,5,none,none,[],True,False,B,"Both summaries are factually accurate and preserve temporal order. Summary B is more detailed and comprehensive: it explicitly notes the repetitive loops at each stage (slide selection, Insert Image button, and Pictures folder navigation), references specific step numbers, and provides a clearer structured breakdown of the entire procedure. Summary A is good but slightly less specific about the extent of the repetitive behavior (omitting the repeated attempts in the file dialog navigation). Both correctly identify the snapshot filename and the final outcome. Summary B's greater coverage and specificity make it the better summary.",[],0.48275862068965514,0.2826666666666666,0.36604774535809015,0.10154471546411514,0.39376136660575867,0.24476949870586395,99,255
480bcfea-d68f-4aaa-a0a9-2589ef319381,doubao-1-5-thinking-vision-pro-250428-100step,doubao-1-5-thinking-vision-pro-250428-100step__480bcfea-d68f-4aaa-a0a9-2589ef319381,chrome,False,0.0,9,claude_judge,claude_sonnet_4_6,anthropic/claude-sonnet-4-6,A,5,5,5,5,5,none,none,[],True,False,A,"Both summaries are accurate, complete, and well-ordered. Summary A includes the detail that the URL was pasted rather than typed, which slightly better reflects the actual trajectory. Summary B says 'entered' which is acceptable but slightly less specific. Both cover all key actions: navigating to chrome://flags, searching for 'chrome refresh 2023', changing the dropdown from Default to Disabled, clicking Relaunch, and issuing DONE. The difference is very small, but A edges ahead on specificity.",[],0.7777777777777777,0.48750000000000004,0.5925925925925926,0.6851520538330078,0.670826256275177,0.6785029172897339,83,76
